molecule_chembl_id,canonical_smiles,standard_value,pchembl_value,bioactivity_class
CHEMBL205872,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,29.0,7.54,Aktif
CHEMBL206172,C[C@@H](c1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,229.0,6.64,Ara Bileşik
CHEMBL438258,CCOC(=O)C(F)(F)n1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,92.0,7.04,Ara Bileşik
CHEMBL382674,CCOC(=O)Cn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,90.0,7.05,Ara Bileşik
CHEMBL383323,C[C@@H](c1ccc(-c2ccc(=O)n(CC3CC3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,117.0,6.93,Ara Bileşik
CHEMBL206792,CCn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,74.0,7.13,Ara Bileşik
CHEMBL206383,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,34.0,7.47,Aktif
CHEMBL382127,NCC1(c2ccccc2)CCCC1,40000.0,4.4,Aktif Değil
CHEMBL382382,NCC(c1ccccc1Cl)N1CCOCC1,30000.0,4.52,Aktif Değil
CHEMBL378152,NCc1cccnc1-c1ccccc1Cl,3300.0,5.48,Aktif Değil
CHEMBL206496,NCc1ccccc1-c1ccccc1Cl,2300.0,5.64,Aktif Değil
CHEMBL203105,NCc1c(Cl)cccc1Oc1ccccc1,37000.0,4.43,Aktif Değil
CHEMBL206743,N[C@@H](c1ccccc1)[C@H](N)c1ccccc1,75000.0,4.12,Aktif Değil
CHEMBL381340,N[C@H](c1ccccc1)[C@H](N)c1ccccc1,45000.0,4.35,Aktif Değil
CHEMBL425584,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,90.0,7.05,Ara Bileşik
CHEMBL381806,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)C[C@H](N)Cc1ccccc1F,23.0,7.64,Aktif
CHEMBL383488,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC1C3)C2,72.0,7.14,Ara Bileşik
CHEMBL382045,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)Cc2ccccc2C1,875.0,6.06,Aktif Değil
CHEMBL207620,CC1CCC(C)(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)C1,771.0,6.11,Aktif Değil
CHEMBL378750,CC(C)(C)C(=O)CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,1860.0,5.73,Aktif Değil
CHEMBL208756,COCCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,955.0,6.02,Aktif Değil
CHEMBL377749,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(COC2CCCCC2)CCCC1,702.0,6.15,Aktif Değil
CHEMBL378709,CC(C)COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,454.0,6.34,Ara Bileşik
CHEMBL381111,CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,201.0,6.7,Ara Bileşik
CHEMBL208657,CCCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,123.0,6.91,Ara Bileşik
CHEMBL209994,CCCCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,91.0,7.04,Ara Bileşik
CHEMBL379086,COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,84.0,7.08,Ara Bileşik
CHEMBL209191,CCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,64.0,7.19,Ara Bileşik
CHEMBL380681,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCOCC1,1220.0,5.91,Aktif Değil
CHEMBL209127,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(Cc2ccccc2)CCC1,1160.0,5.94,Aktif Değil
CHEMBL379260,CC(C)(CO)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,1110.0,5.96,Aktif Değil
CHEMBL377058,CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCCC1,689.0,6.16,Aktif Değil
CHEMBL208952,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCCC1,687.0,6.16,Aktif Değil
CHEMBL208902,CC(C)(C)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,663.0,6.18,Aktif Değil
CHEMBL209058,CC(C)(Cc1ccc(F)cc1)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,651.0,6.19,Aktif Değil
CHEMBL210259,CC(C)(NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N)c1ccccc1,261.0,6.58,Ara Bileşik
CHEMBL211024,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CN[C@H]1C[C@@H]2CC[C@H]1C2,237.0,6.62,Ara Bileşik
CHEMBL377320,CC(C)(C)CC(C)(C)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,208.0,6.68,Ara Bileşik
CHEMBL208673,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(c2ccccc2)CCC1,164.0,6.79,Ara Bileşik
CHEMBL207980,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(C3)C1)C2,106.0,6.97,Ara Bileşik
CHEMBL379522,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,104.0,6.98,Ara Bileşik
CHEMBL207912,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,74.0,7.13,Ara Bileşik
CHEMBL208957,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,7.5,8.12,Aktif
CHEMBL210829,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,6.2,8.21,Aktif
CHEMBL537869,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,8.8,8.06,Aktif
CHEMBL209064,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,6.3,8.2,Aktif
CHEMBL378048,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,5.2,8.28,Aktif
CHEMBL210974,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,2.7,8.57,Aktif
CHEMBL210621,Cc1cc(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cn2ncnc12.O=C(O)C(F)(F)F,150.0,6.82,Ara Bileşik
CHEMBL209111,Cc1c(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc2ncnn12.O=C(O)C(F)(F)F,8.6,8.07,Aktif
CHEMBL209710,Cc1nc2ccc(-c3ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N4CC[C@H](F)C4)cc3)cn2n1.O=C(O)C(F)(F)F,22.0,7.66,Aktif
CHEMBL379702,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,13.0,7.89,Aktif
CHEMBL210459,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,8.0,8.1,Aktif
CHEMBL210999,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.3,8.28,Aktif
CHEMBL377221,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,4.3,8.37,Aktif
CHEMBL207348,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,4.1,8.39,Aktif
CHEMBL378673,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,13.0,7.89,Aktif
CHEMBL209162,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,8.0,8.1,Aktif
CHEMBL379261,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1,109.0,6.96,Ara Bileşik
CHEMBL210522,CC1(C)N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,984.0,6.01,Aktif Değil
CHEMBL210995,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2Cc3ccccc3C2)CN1,1.7,8.77,Aktif
CHEMBL427219,O=C([C@@H]1CN[C@H](C(=O)N2CCC(F)(F)C2)C1)N1Cc2ccccc2C1,129.0,6.89,Ara Bileşik
CHEMBL378086,O=C([C@@H]1CN[C@H](C(=O)N2CC[C@@H](F)C2)C1)N1Cc2ccccc2C1,228.0,6.64,Ara Bileşik
CHEMBL210590,O=C([C@@H]1CN[C@H](C(=O)N2CC[C@H](F)C2)C1)N1Cc2ccccc2C1,245.0,6.61,Ara Bileşik
CHEMBL210353,O=C([C@@H]1CN[C@H](C(=O)N2CCSC2)C1)N1Cc2ccccc2C1,84.0,7.08,Ara Bileşik
CHEMBL210941,O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,2587.0,5.59,Aktif Değil
CHEMBL210920,O=C(NCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,1957.0,5.71,Aktif Değil
CHEMBL380240,O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,4130.0,5.38,Aktif Değil
CHEMBL377776,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2cc(Cl)c(Cl)cc2C1,144.0,6.84,Ara Bileşik
CHEMBL209981,Cc1ccc2c(c1)CN(C(=O)[C@@H]1CN[C@H](C(=O)N3CCCC3)C1)C2,72.0,7.14,Ara Bileşik
CHEMBL210718,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(C(F)(F)F)cc2C1,73.0,7.14,Ara Bileşik
CHEMBL208964,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(Cl)cc2C1,50.0,7.3,Aktif
CHEMBL210225,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(F)cc2C1,73.0,7.14,Ara Bileşik
CHEMBL216253,CN1C(=O)C=C(N2CCC[C@@H](N)C2)C(Cc2ccccc2C#N)C1=O,4.0,8.4,Aktif
CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,18.0,7.75,Aktif
CHEMBL216186,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)ccc1F,27.0,7.57,Aktif
CHEMBL217051,C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,7.2,8.14,Aktif
CHEMBL384816,C[C@@H]1C(=O)NCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,160.0,6.8,Ara Bileşik
CHEMBL217015,C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,89.0,7.05,Ara Bileşik
CHEMBL217016,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,14.0,7.85,Aktif
CHEMBL385711,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,6.6,8.18,Aktif
CHEMBL217005,C[C@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,150.0,6.82,Ara Bileşik
CHEMBL216234,C[C@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,2300.0,5.64,Aktif Değil
CHEMBL384382,C[C@@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,67000.0,4.17,Aktif Değil
CHEMBL216643,N[C@@H](CC(=O)N1CCCNC(=O)C1)Cc1cc(F)c(F)cc1F,140.0,6.85,Ara Bileşik
CHEMBL218459,CC[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,16.0,7.8,Aktif
CHEMBL386380,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,0.91,9.04,Aktif
CHEMBL216178,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccn1)Cc1cc(F)c(F)cc1F,0.49,9.31,Aktif
CHEMBL217702,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1cnccn1)Cc1cc(F)c(F)cc1F,0.29,9.54,Aktif
CHEMBL217271,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1CC(F)(F)F)Cc1cc(F)c(F)cc1F,2.6,8.59,Aktif
CHEMBL216383,CC(C)(CC(=O)Nc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,207.0,6.68,Ara Bileşik
CHEMBL385637,CC(C)(CC(=O)Nc1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,197.0,6.71,Ara Bileşik
CHEMBL384985,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,253.0,6.6,Ara Bileşik
CHEMBL386326,CC(C)(CC(=O)Nc1ccc(F)c(F)c1)NCC(=O)N1CCC[C@H]1C#N,225.0,6.65,Ara Bileşik
CHEMBL385394,Cc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1C,174.0,6.76,Ara Bileşik
CHEMBL217198,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,116.0,6.94,Ara Bileşik
CHEMBL217059,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)c(OC)c1OC,127.0,6.9,Ara Bileşik
CHEMBL217060,CC(C)(CC(=O)Nc1ccc(-c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C#N,269.0,6.57,Ara Bileşik
CHEMBL216377,CC(C)(CC(=O)NCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,239.0,6.62,Ara Bileşik
CHEMBL216453,CC(C)(CC(=O)NCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,190.0,6.72,Ara Bileşik
CHEMBL216296,CC(C)(CC(=O)NCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N,433.0,6.36,Ara Bileşik
CHEMBL216203,C[C@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,911.0,6.04,Aktif Değil
CHEMBL217245,C[C@@H](CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,42.0,7.38,Aktif
CHEMBL274770,CC(C)(CC(=O)NCCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,144.0,6.84,Ara Bileşik
CHEMBL217212,CC(C)(CC(=O)NC(C)(C)Cc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,1300.0,5.89,Aktif Değil
CHEMBL217339,Cc1ccc(CCNC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1,252.0,6.6,Ara Bileşik
CHEMBL274103,CC(C)(CC(=O)NCCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,236.0,6.63,Ara Bileşik
CHEMBL384493,CC(C)(CC(=O)NCCc1cccc(C(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,247.0,6.61,Ara Bileşik
CHEMBL216878,CC(C)(CC(=O)NCCc1ccccc1C(F)(F)F)NCC(=O)N1CCC[C@H]1C#N,320.0,6.5,Ara Bileşik
CHEMBL217290,COc1ccc(CCNC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,232.0,6.63,Ara Bileşik
CHEMBL218393,CC(C)(CC(=O)NCCc1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,181.0,6.74,Ara Bileşik
CHEMBL218026,CC(C)(CC(=O)NCCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N,118.0,6.93,Ara Bileşik
CHEMBL218289,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)cc1,84.0,7.08,Ara Bileşik
CHEMBL217388,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1,280.0,6.55,Ara Bileşik
CHEMBL217017,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)c(F)c1,39.0,7.41,Aktif
CHEMBL217532,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1F,3800.0,5.42,Aktif Değil
CHEMBL217801,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(Cl)cc1,820.0,6.09,Aktif Değil
CHEMBL386895,Cc1ccc(C(=O)CN[C@H](C)CCc2ccc(C(N)=O)cc2)cc1,21000.0,4.68,Aktif Değil
CHEMBL554090,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccsc1,110.0,6.96,Ara Bileşik
CHEMBL553006,C[C@H](COc1ccc(C(N)=O)cc1)NCC(=O)c1ccsc1,340.0,6.47,Ara Bileşik
CHEMBL541664,NC(=O)c1ccc(OCC2(NCC(=O)c3ccsc3)CCCC2)cc1,5.0,8.3,Aktif
CHEMBL216854,C[C@H](c1nc(-c2ccccc2)no1)[C@H](N)C(=O)N1CCCC1,19700.0,4.71,Aktif Değil
CHEMBL374936,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,122.0,6.91,Ara Bileşik
CHEMBL219602,C[C@H](c1nc(-c2ccc(S(N)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,190.0,6.72,Ara Bileşik
CHEMBL218882,C[C@H](c1nc(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,330.0,6.48,Ara Bileşik
CHEMBL220301,C[C@H](c1nc(-c2ccc(C(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,1610.0,5.79,Aktif Değil
CHEMBL220249,C[C@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,1790.0,5.75,Aktif Değil
CHEMBL220021,C[C@H](c1nc(-c2ccc(Cl)cc2)no1)[C@H](N)C(=O)N1CCCC1,3820.0,5.42,Aktif Değil
CHEMBL375875,C[C@H](c1nc(-c2cccc(C(F)(F)F)c2)no1)[C@H](N)C(=O)N1CCCC1,15600.0,4.81,Aktif Değil
CHEMBL375414,C[C@H](c1nc(-c2ccccc2Cl)no1)[C@H](N)C(=O)N1CCCC1,990.0,6.0,Aktif Değil
CHEMBL219370,C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,4820.0,5.32,Aktif Değil
CHEMBL219369,C[C@H](c1nc(-c2ccccc2F)no1)[C@H](N)C(=O)N1CCCC1,4790.0,5.32,Aktif Değil
CHEMBL426335,C[C@H](c1nc(-c2ccccc2OC(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,12400.0,4.91,Aktif Değil
CHEMBL216774,C[C@H](c1nc(-c2ccccc2C(F)F)no1)[C@H](N)C(=O)N1CCCC1,1820.0,5.74,Aktif Değil
CHEMBL219278,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2F)no1)[C@H](N)C(=O)N1CCCC1,43.0,7.37,Aktif
CHEMBL216835,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,17.0,7.77,Aktif
CHEMBL386812,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,8.0,8.1,Aktif
CHEMBL216855,C[C@H](c1nc(-c2ccc(F)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,830.0,6.08,Aktif Değil
CHEMBL374703,C[C@H](c1nc(-c2ccc(Br)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1,160.0,6.8,Ara Bileşik
CHEMBL438992,C[C@H](c1nc(-c2ccc(Cl)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,200.0,6.7,Ara Bileşik
CHEMBL374032,C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,4590.0,5.34,Aktif Değil
CHEMBL219382,C[C@H](c1nc(-c2cc(Cl)cc(Cl)c2)no1)[C@H](N)C(=O)N1CCCC1,7360.0,5.13,Aktif Değil
CHEMBL218911,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,520.0,6.28,Aktif Değil
CHEMBL375146,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,19.0,7.72,Aktif
CHEMBL218776,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@@H](F)C1.O=C(O)C(F)(F)F,19.0,7.72,Aktif
CHEMBL387333,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,19.0,7.72,Aktif
CHEMBL218306,C[C@H](c1n[nH]c(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,3050.0,5.52,Aktif Değil
CHEMBL218254,C[C@H](c1nc(-c2ccc(Cl)cc2Cl)co1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,1830.0,5.74,Aktif Değil
CHEMBL220404,C[C@H](c1noc(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,1210.0,5.92,Aktif Değil
CHEMBL220402,C[C@H](c1nnc(-c2ccc(Cl)cc2Cl)o1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,560.0,6.25,Aktif Değil
CHEMBL375745,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,19.0,7.72,Aktif
CHEMBL219434,Cc1cc(S(C)(=O)=O)ccc1-c1noc([C@@H](CC2CC2)[C@H](N)C(=O)N2CC[C@H](F)C2)n1.O=C(O)C(F)(F)F,31.0,7.51,Aktif
CHEMBL375442,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)cc1.O=C(O)C(F)(F)F,52.0,7.28,Ara Bileşik
CHEMBL220357,CS(=O)(=O)c1ccc(-c2noc([C@@H](CCO)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(Cl)c1.O=C(O)C(F)(F)F,70.0,7.16,Ara Bileşik
CHEMBL219371,CC(C)C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,13.0,7.89,Aktif
CHEMBL376498,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(Cl)c1.O=C(O)C(F)(F)F,13.0,7.89,Aktif
CHEMBL435320,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,40.0,7.4,Aktif
CHEMBL223114,O=C([C@@H]1C[C@H](Nc2ccccc2)CN1)N1CCSC1,147.0,6.83,Ara Bileşik
CHEMBL223916,O=C([C@@H]1C[C@H](N2CCc3cc(Br)ccc32)CN1)N1CCSC1,6.5,8.19,Aktif
CHEMBL223915,O=C([C@@H]1C[C@H](Nc2ccc(Cl)cc2)CN1)N1CCSC1,45.4,7.34,Aktif
CHEMBL390512,O=C([C@@H]1C[C@H](N2CCc3cc(Cl)ccc32)CN1)N1CCSC1,7.0,8.15,Aktif
CHEMBL223914,O=C([C@@H]1C[C@H](N2CCc3cc(F)ccc32)CN1)N1CCSC1,5.8,8.24,Aktif
CHEMBL411561,COc1ccc(N[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,51.5,7.29,Ara Bileşik
CHEMBL388111,COc1ccc2c(c1)CCN2[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,4.8,8.32,Aktif
CHEMBL224346,O=C([C@@H]1C[C@H](Nc2ccc([N+](=O)[O-])cc2)CN1)N1CCSC1,19.2,7.72,Aktif
CHEMBL225493,O=C([C@@H]1C[C@H](N2CCc3cc([N+](=O)[O-])ccc32)CN1)N1CCSC1,7.9,8.1,Aktif
CHEMBL389244,O=C([C@@H]1C[C@H](N2CCc3ccccc32)CN1)N1CCSC1,11.0,7.96,Aktif
CHEMBL223865,O=C([C@@H]1C[C@H](N2CCCc3ccccc32)CN1)N1CCSC1,112.0,6.95,Ara Bileşik
CHEMBL227615,O=C([C@@H]1C[C@H](N2Cc3ccccc3C2)CN1)N1CCSC1,26.4,7.58,Aktif
CHEMBL228032,N#Cc1ccc(CN(C(=O)c2ccc(C#N)cc2)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,228.0,6.64,Ara Bileşik
CHEMBL226771,N#Cc1ccc(CN(CCO)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,17.0,7.77,Aktif
CHEMBL227482,N#Cc1ccc(CN(CC(=O)O)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,16.8,7.78,Aktif
CHEMBL228243,N#Cc1ccc(CN(CC(N)=O)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,13.9,7.86,Aktif
CHEMBL389624,CCOC(=O)CN(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,13.6,7.87,Aktif
CHEMBL228021,N#Cc1ccc(CN(Cc2ccc(C#N)cc2)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,6.4,8.19,Aktif
